,job_name,norm_job_submit_time,gpu_milli,ddl,A100,GTX2080Ti,V100
1415,openb-pod-5507,0,470,inf,5708.0,10331,13740
1416,openb-pod-7321,0,320,inf,7443.0,11920,19265
1417,openb-pod-3138,0,320,inf,4380.0,8178,10915
1418,openb-pod-8027,0,650,3082.0,1126.0,2166,2992
1419,openb-pod-4507,0,320,inf,13786.0,21019,36382
1420,openb-pod-7873,0,470,inf,4572.0,7538,11570
1421,openb-pod-3095,0,320,inf,31053.0,44157,74606
1422,openb-pod-3261,0,160,inf,8041.0,14025,21221
1423,openb-pod-2311,0,220,inf,9036.0,18051,22941
1424,openb-pod-3849,0,650,inf,1447.0,2774,3817
1425,openb-pod-1452,0,810,inf,235236.0,350695,606556
1426,openb-pod-6549,0,470,2638.0,1728.0,2557,4267
1427,openb-pod-3548,0,320,inf,4344.0,7184,11213
1428,openb-pod-5594,0,460,inf,25860.0,46000,63186
1429,openb-pod-1808,0,320,inf,3855.0,5627,10221
1430,openb-pod-4011,0,470,inf,3034.0,5164,7797
1431,openb-pod-6795,0,460,inf,26697.0,46459,68336
1432,openb-pod-6554,0,650,5021.0,2590.0,3767,6406
1433,openb-pod-5758,0,320,inf,4559.0,6612,12083
1434,openb-pod-5918,0,470,1922.0,1223.0,1735,3022
1435,openb-pod-7016,0,320,inf,10084.0,17020,24619
1436,openb-pod-1654,0,320,inf,23537.0,34534,59634
1437,openb-pod-7478,0,650,inf,1451.0,2136,3794
1438,openb-pod-4783,0,650,inf,1676.0,3261,4232
1439,openb-pod-4667,0,320,84849.0,38811.0,60075,98252
1440,openb-pod-3253,0,650,4440.0,1772.0,3449,4440
1441,openb-pod-6074,0,460,364487.0,291826.0,564875,709937
1442,openb-pod-3078,0,650,6290.0,3197.0,4838,7903
1443,openb-pod-2755,0,650,inf,1327.0,2171,3527
1444,openb-pod-2232,0,650,inf,1302.0,1871,3129
1445,openb-pod-5808,0,320,inf,1736.0,2647,4581
1446,openb-pod-6073,0,470,inf,2330.0,4499,5695
1447,openb-pod-3976,0,220,13474.0,7337.0,13134,17908
1448,openb-pod-6665,0,220,inf,14192.0,26605,35699
1449,openb-pod-5346,0,650,inf,1772.0,2939,4488
1450,openb-pod-5508,0,650,inf,1138.0,1632,2750
1451,openb-pod-1708,0,370,inf,4972.0,7510,12995
1452,openb-pod-8049,0,810,inf,74653.0,143981,179563
1453,openb-pod-1704,0,110,inf,19027.0,27745,48329
1454,openb-pod-2105,0,460,inf,64498.0,123205,167879
1455,openb-pod-2844,0,220,inf,25700.0,36934,66290
1456,openb-pod-1205,0,220,inf,25700.0,50319,66456
1457,openb-pod-2718,0,470,7743.0,4192.0,5921,11136
1458,openb-pod-2779,0,320,inf,20410.0,33360,53422
1459,openb-pod-7483,0,320,inf,2305.0,4500,5756
1460,openb-pod-4899,0,320,2560.0,1209.0,2328,2944
1461,openb-pod-7352,0,470,inf,3184.0,5815,7860
1462,openb-pod-4455,0,220,inf,18296.0,29898,44019
1463,openb-pod-5156,0,470,inf,6271.0,10725,15915
1464,openb-pod-4392,0,460,inf,16619.0,28497,41711
1465,openb-pod-6556,0,230,inf,10190.0,16257,25549
1466,openb-pod-5549,0,320,inf,16994.0,26608,44909
1467,openb-pod-1898,0,460,inf,1710.0,2572,4523
1468,openb-pod-4144,0,320,inf,25901.0,50747,65433
1469,openb-pod-2192,0,460,inf,64498.0,118257,159816
1470,openb-pod-5392,0,160,inf,1195.0,1917,3135
1471,openb-pod-4643,0,320,inf,2968.0,5572,7867
1472,openb-pod-5237,0,160,inf,24014.0,44737,62281
1473,openb-pod-7013,0,320,inf,11810.0,19141,30058
1474,openb-pod-1349,0,320,inf,6668.0,10945,17216
1475,openb-pod-7062,0,460,inf,25439.0,39766,63566
1476,openb-pod-1777,0,220,inf,7240.0,11514,18168
1477,openb-pod-6072,0,320,inf,2305.0,3880,5836
1478,openb-pod-7711,0,650,inf,2067.0,4003,4975
1479,openb-pod-2837,0,220,inf,1129.0,2119,2823
1480,openb-pod-6146,0,470,inf,7026.0,13288,17676
1481,openb-pod-5313,0,320,inf,8448.0,13235,20305
1482,openb-pod-7170,0,320,inf,1864.0,3284,4677
1483,openb-pod-3503,0,460,inf,1229.0,1845,3165
1484,openb-pod-7092,0,460,inf,1710.0,3264,4442
1485,openb-pod-1294,0,320,9569.0,3221.0,5682,8531
1486,openb-pod-2710,0,470,9645.0,7185.0,13854,17938
1487,openb-pod-7527,0,810,inf,62517.0,103403,152290
1488,openb-pod-3072,0,110,inf,1063.0,1572,2815
1489,openb-pod-2633,0,320,inf,4506.0,8521,10877
1490,openb-pod-6692,0,470,inf,4494.0,7406,10935
1491,openb-pod-3339,0,220,inf,9925.0,19172,25340
1492,openb-pod-5199,0,320,inf,4200.0,6945,10756
1493,openb-pod-3911,0,470,inf,1109.0,1745,2757
1494,openb-pod-4360,0,470,inf,3752.0,5934,9697
1495,openb-pod-5881,0,220,inf,2721.0,4198,6798
1496,openb-pod-8087,0,470,inf,4275.0,6567,10349
1497,openb-pod-7822,0,650,inf,1507.0,2795,3775
1498,openb-pod-2398,0,320,inf,2563.0,4573,6649
1499,openb-pod-8048,0,460,inf,1021.0,1773,2659
1500,openb-pod-4554,0,320,inf,2529.0,3698,6530
1501,openb-pod-4002,0,160,inf,2026.0,3680,5292
1502,openb-pod-3334,0,650,2404.0,1132.0,2197,2798
1503,openb-pod-2009,0,460,inf,2219.0,3756,5581
1504,openb-pod-4596,0,220,inf,8913.0,14003,22991
1505,openb-pod-6929,0,230,inf,10190.0,14958,26810
1506,openb-pod-1684,0,320,inf,2305.0,4017,5817
1507,openb-pod-6690,0,320,inf,31053.0,47725,81541
1508,openb-pod-4959,0,220,inf,4278.0,6790,11235
1509,openb-pod-1931,0,460,inf,1197.0,2314,2873
1510,openb-pod-4130,0,470,10013.0,4058.0,7329,10434
1511,openb-pod-3439,0,650,inf,1728.0,2621,4226
1512,openb-pod-4137,0,320,inf,6241.0,11087,15238
1513,openb-pod-4172,0,220,27312.0,10704.0,17452,26046
1514,openb-pod-7953,0,320,inf,18457.0,27321,45725
1515,openb-pod-2623,0,460,inf,1142.0,1959,2865
1516,openb-pod-6259,0,160,inf,2848.0,4437,6934
1517,openb-pod-1860,0,650,inf,1391.0,2539,3484
1518,openb-pod-2994,0,470,inf,1086.0,1830,2881
1519,openb-pod-7270,0,470,inf,1223.0,1784,3114
1520,openb-pod-7419,0,220,inf,3441.0,6683,8415
1521,openb-pod-4493,0,320,inf,3240.0,6098,8113
1522,openb-pod-4050,0,460,inf,2219.0,3622,5809
1523,openb-pod-3597,0,650,inf,1648.0,2803,4240
1524,openb-pod-2933,0,650,inf,2506.0,3634,6285
1525,openb-pod-3868,0,320,inf,5523.0,7807,14296
1526,openb-pod-4038,0,220,23665.0,14230.0,20293,35664
1527,openb-pod-5193,0,320,inf,3772.0,7165,9342
1528,openb-pod-5660,0,220,inf,18764.0,31175,47271
1529,openb-pod-2193,0,320,inf,25974.0,46565,68654
1530,openb-pod-6913,0,460,inf,1799.0,3005,4535
1531,openb-pod-5259,0,320,inf,9479.0,13898,24306
1532,openb-pod-6291,0,470,inf,37965.0,72859,99579
1533,openb-pod-4700,0,320,inf,5416.0,10052,13944
1534,openb-pod-5213,0,460,inf,2399.0,3558,6099
1535,openb-pod-6068,0,460,5731984.0,3425986.0,5114033,8673795
1536,openb-pod-2199,0,470,inf,13064.0,24939,33899
1537,openb-pod-4355,0,320,inf,1518.0,2677,3691
1538,openb-pod-5890,0,220,inf,294651.0,497128,750409
1539,openb-pod-7303,0,160,inf,2220.0,3795,5748
1540,openb-pod-5617,0,320,inf,12578.0,24183,33190
1541,openb-pod-6342,0,320,inf,4379.0,7831,11405
1542,openb-pod-5663,0,650,inf,1453.0,2657,3622
1543,openb-pod-6018,0,220,inf,7389.0,10911,17864
1544,openb-pod-5615,0,110,6041.0,3100.0,5215,7506
1545,openb-pod-6639,0,320,8917.0,4379.0,7204,11321
1546,openb-pod-3658,0,320,inf,4248.0,8321,11083
1547,openb-pod-5725,0,160,10658.0,4440.0,8623,11079
1548,openb-pod-2774,0,650,1693.0,1190.0,2071,3075
1549,openb-pod-1773,0,650,inf,1062.0,2000,2552
1550,openb-pod-2247,0,230,4907.0,2543.0,4025,6490
1551,openb-pod-3224,0,320,inf,27408.0,49719,68951
1552,openb-pod-4887,0,50,inf,28616.0,56480,75644
1553,openb-pod-1383,0,470,inf,37965.0,70186,92989
1554,openb-pod-3586,0,320,inf,5160.0,9282,13461
1555,openb-pod-3240,0,160,inf,1135.0,2241,2743
1556,openb-pod-5164,0,470,inf,7185.0,14104,17360
1557,openb-pod-6636,0,320,inf,4538.0,6613,11110
1558,openb-pod-6918,0,320,inf,5490.0,10198,14303
1559,openb-pod-3430,0,160,5732.0,2220.0,3298,5605
1560,openb-pod-7341,0,160,inf,7392.0,13729,18223
1561,openb-pod-1279,0,480,inf,5365.0,8125,13170
1562,openb-pod-2890,0,320,inf,2563.0,5028,6340
1563,openb-pod-5801,0,470,inf,1710.0,2552,4227
1564,openb-pod-3627,0,230,inf,3578.0,5478,9269
1565,openb-pod-2608,0,470,inf,12061.0,22148,29813
1566,openb-pod-7981,0,320,inf,12549.0,22966,30130
1567,openb-pod-3536,0,470,inf,2031.0,3667,4969
1568,openb-pod-6266,0,470,inf,5058.0,9885,12760
1569,openb-pod-7160,0,460,inf,3299.0,6511,8734
1570,openb-pod-2414,0,460,inf,14993.0,22226,36650
1571,openb-pod-4354,0,470,inf,4246.0,8019,10860
1572,openb-pod-2832,0,470,inf,7721.0,13024,19903
1573,openb-pod-6433,0,470,inf,2939.0,4567,7228
1574,openb-pod-1271,0,460,inf,982167.0,1404307,2378690
1575,openb-pod-4708,0,460,inf,7799.0,12878,20650
1576,openb-pod-2706,0,220,inf,7389.0,10864,17920
1577,openb-pod-5186,0,320,inf,2529.0,3807,6722
1578,openb-pod-5260,0,320,inf,6439.0,11972,16480
1579,openb-pod-5517,0,470,inf,6396.0,9595,16414
1580,openb-pod-7409,0,650,inf,2506.0,4042,6472
1581,openb-pod-2624,0,230,inf,1010.0,1922,2556
1582,openb-pod-3554,0,650,2165.0,1377.0,2233,3508
1583,openb-pod-4064,0,220,inf,11677.0,17408,29525
1584,openb-pod-1858,0,650,inf,2781.0,3931,7078
1585,openb-pod-3626,0,650,inf,1859.0,3600,4538
1586,openb-pod-6889,0,650,inf,1854.0,2678,4702
1587,openb-pod-1301,0,320,inf,5673.0,10239,13785
1588,openb-pod-5410,0,650,inf,5154.0,7729,13263
